Ömerli_x,Darlık,Elmalı,Terkos_x,Alibey_x,Büyükçekmece,Sazlıdere,Kazandere_x,Pabuçdere_x,Istrancalar,Date,Ömerli_y,Darlik,Elmali,Terkos_y,B.çekmece,Sazlidere,Alibey_y,Kazandere_y,Pabuçdere_y,ıstırancalar,Unnamed: 11,Istanbul_Daily_Consumption
0.9174,1.0,0.0052,0.9417,0.921,0.8448,0.6832,1.0,0.9942,0.8198,2017-03-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2688977
0.915,1.0,0.0052,0.9398,0.9188,0.843,0.686,1.0,0.9907,0.7928,2017-03-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2571755
0.9125,1.0,0.0052,0.9379,0.9146,0.843,0.6851,1.0,0.9907,0.7654,2017-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2682703
0.9101,1.0,0.0052,0.9379,0.9125,0.843,0.6851,1.0,0.9907,0.7244,2017-04-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2752877
0.9084,0.9998,0.0052,0.9379,0.9093,0.843,0.6851,1.0,0.9942,0.7032,2017-04-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2707019
0.9068,0.9998,0.0052,0.9359,0.9071,0.843,0.6851,1.0,0.9863,0.6708,2017-04-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2569435
0.9052,0.9986,0.0052,0.9379,0.904,0.8411,0.686,1.0,0.9852,0.6365,2017-04-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2666744
0.9035,0.9965,0.0052,0.9359,0.9008,0.8411,0.686,1.0,0.9841,0.5934,2017-04-06,0.63,1.82,1.08,1.13,0.0,0.0,0.96,0.5,0.48,1.35,,2655635
0.9019,0.9944,0.0052,0.9379,0.8987,0.8411,0.6887,1.0,0.9819,0.5659,2017-04-07,3.3,2.42,2.18,4.52,1.4,1.55,1.64,0.5,0.46,1.65,,2605650
0.9003,0.9917,0.0052,0.9359,0.8945,0.843,0.6869,1.0,0.9809,0.5258,2017-04-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2653138
0.8981,0.9885,0.0052,0.9359,0.8913,0.843,0.6878,1.0,0.9787,0.5404,2017-04-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2703593
0.8974,0.9869,0.0052,0.9359,0.8882,0.843,0.6869,1.0,0.9766,0.5309,2017-04-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2687513
0.8959,0.9832,0.0052,0.934,0.884,0.8373,0.686,1.0,0.9766,0.5359,2017-04-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2664462
0.8945,0.9821,0.0052,0.934,0.8829,0.8336,0.686,0.9976,0.9746,0.5485,2017-04-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2662521
0.8945,0.9784,0.0052,0.9321,0.8788,0.8336,0.686,0.9963,0.9726,0.562,2017-04-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2689594
0.893,0.9763,0.0052,0.9302,0.8767,0.8373,0.6869,0.9939,0.9706,0.5766,2017-04-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2737332
0.8922,0.9747,0.0052,0.9302,0.8735,0.8392,0.6869,0.9927,0.9676,0.5906,2017-04-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2751662
0.8913,0.971,0.0052,0.9283,0.8715,0.8373,0.6887,0.9855,0.9676,0.5854,2017-04-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2750382
0.8895,0.9688,0.0052,0.9283,0.8673,0.8373,0.6887,0.9764,0.9676,0.578,2017-04-17,10.45,8.62,10.36,18.15,15.0,13.54,13.02,45.05,42.26,41.0,,2717010
0.8904,0.9678,0.0052,0.9321,0.8642,0.843,0.6916,0.9711,0.9736,0.6744,2017-04-18,2.45,3.22,4.79,3.52,2.0,2.34,1.83,5.32,4.22,1.89,,2561682
0.8904,0.9662,0.0052,0.9321,0.8631,0.8373,0.6878,0.9976,0.9809,0.8369,2017-04-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2632037
0.8913,0.9646,0.0052,0.9321,0.8631,0.8373,0.6887,0.9939,0.9809,0.8546,2017-04-20,1.9,2.21,4.0,4.91,10.8,8.27,6.7,19.36,21.51,11.5,,2685272
0.8904,0.9635,0.0052,0.9359,0.86,0.8392,0.6897,1.0,0.9965,0.9132,2017-04-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2579405
0.8904,0.9619,0.0052,0.9359,0.8569,0.8392,0.6887,1.0,1.0,0.9322,2017-04-22,3.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2674585
0.8895,0.9609,0.0052,0.9359,0.8538,0.8392,0.6897,1.0,1.0,0.9349,2017-04-23,1.7,3.41,2.17,5.66,1.2,2.04,2.62,4.72,5.63,2.47,,2704524
0.8904,0.9598,0.0052,0.9359,0.8517,0.8373,0.6897,1.0,0.9954,0.9351,2017-04-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2573470
0.8895,0.9587,0.0052,0.9359,0.8497,0.8373,0.6878,1.0,0.9919,0.9305,2017-04-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2655062
0.8895,0.9577,0.0052,0.934,0.8476,0.8373,0.686,1.0,0.9907,0.9307,2017-04-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2762693
0.8886,0.9566,0.0052,0.934,0.8394,0.8354,0.6869,1.0,0.9931,0.9285,2017-04-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2770846
0.8868,0.9555,0.0052,0.9359,0.8312,0.8354,0.686,1.0,0.9942,0.9253,2017-04-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2816883
0.8859,0.9518,0.0052,0.9359,0.8251,0.8317,0.6832,1.0,0.9942,0.9229,2017-04-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2822799
0.8833,0.9465,0.0052,0.9359,0.815,0.8317,0.6823,0.9939,0.9884,0.9188,2017-04-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2766150
0.8809,0.9412,0.0052,0.9359,0.8109,0.8279,0.6789,0.9844,0.9852,0.9134,2017-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2788001
0.8793,0.9385,0.0052,0.9359,0.8039,0.8279,0.6797,0.9821,0.983,0.9061,2017-05-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2833437
0.8777,0.9369,0.0052,0.934,0.8019,0.8223,0.678,0.9798,0.9809,0.8995,2017-05-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2802170
0.8777,0.9316,0.0052,0.934,0.8029,0.8261,0.6789,0.9764,0.9776,0.898,2017-05-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2890119
0.8769,0.9279,0.0052,0.9302,0.8008,0.8223,0.678,0.9743,0.9756,0.8904,2017-05-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2827938
0.8769,0.9241,0.0052,0.9302,0.8008,0.8204,0.6772,0.97,0.9716,0.8818,2017-05-06,28.13,4.98,11.75,4.69,4.2,3.28,16.83,12.71,20.33,6.0,,2722775
0.8801,0.92,0.0052,0.9302,0.8059,0.8204,0.6772,0.9679,0.9696,0.882,2017-05-07,5.18,4.79,8.9,3.66,3.0,4.0,2.49,1.49,0.79,1.83,,2826061
0.8833,0.9165,0.0052,0.9302,0.8099,0.8204,0.678,0.9658,0.9676,0.8757,2017-05-08,3.2,2.1,8.01,0.64,4.7,2.79,1.5,29.36,14.0,5.16,,2769439
0.8817,0.913,0.0052,0.9302,0.8099,0.8204,0.6772,0.9669,0.9686,0.8688,2017-05-09,1.53,4.88,5.16,3.28,3.8,6.08,1.4,4.93,5.5,3.31,,2720536
0.8817,0.9092,0.0052,0.9302,0.8109,0.8185,0.6746,0.9711,0.9726,0.8632,2017-05-10,0.0,1.22,2.26,0.0,0.0,1.14,1.15,1.93,0.0,1.1,,2696936
0.8817,0.9055,0.0052,0.9283,0.8129,0.8129,0.6729,0.9764,0.9776,0.8553,2017-05-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2766345
0.8817,0.9023,0.0052,0.9244,0.815,0.8148,0.6746,0.9764,0.9776,0.8465,2017-05-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2815080
0.8825,0.8986,0.0052,0.9244,0.815,0.8129,0.6738,0.9764,0.9776,0.8368,2017-05-13,0.0,0.0,0.0,1.79,0.0,0.0,1.47,3.43,4.1,2.25,,2912305
0.8817,0.8954,0.0052,0.9225,0.815,0.8091,0.6755,0.969,0.9706,0.8266,2017-05-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2856384
0.8809,0.8917,0.0052,0.9225,0.816,0.811,0.6721,0.9609,0.963,0.8156,2017-05-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2859465
0.8809,0.888,0.0052,0.9206,0.815,0.8091,0.6706,0.9533,0.9558,0.7631,2017-05-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2870851
0.8785,0.8837,0.0052,0.9187,0.816,0.811,0.669,0.9489,0.9516,0.7169,2017-05-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2766322
0.8785,0.8795,0.0052,0.9168,0.816,0.8073,0.6667,0.9436,0.9464,0.6419,2017-05-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2797501
0.8785,0.8752,0.0052,0.913,0.816,0.8035,0.6659,0.9379,0.9408,0.5849,2017-05-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2873277
0.8785,0.8699,0.0052,0.913,0.815,0.8016,0.6659,0.9379,0.9408,0.5271,2017-05-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.13,2.56,2.1,,2835374
0.8777,0.8646,0.0052,0.9092,0.8129,0.7998,0.6651,0.9334,0.9364,0.4885,2017-05-21,9.93,9.04,9.18,5.2,5.0,5.67,8.69,3.14,2.69,2.22,,2773561
0.8777,0.8592,0.0052,0.9092,0.817,0.7979,0.6621,0.9302,0.9332,0.4632,2017-05-22,9.93,9.02,1.64,0.64,1.0,0.95,0.75,0.0,0.46,0.64,,2688397
0.8777,0.8534,0.0052,0.9092,0.819,0.7979,0.6621,0.9259,0.9289,0.4578,2017-05-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2726056
0.8777,0.8481,0.0052,0.9053,0.817,0.796,0.6551,0.9208,0.9239,0.4528,2017-05-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2831774
0.8737,0.8449,0.0052,0.9015,0.816,0.7941,0.6591,0.9178,0.921,0.4627,2017-05-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2936873
0.8729,0.8422,0.0052,0.8996,0.816,0.7922,0.6561,0.9121,0.9153,0.4742,2017-05-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2977111
0.8737,0.839,0.0052,0.8977,0.816,0.7885,0.6571,0.9075,0.9108,0.4853,2017-05-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2885070
0.8721,0.8358,0.0052,0.8958,0.816,0.7885,0.6513,0.9014,0.9048,0.494,2017-05-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2899150
0.8713,0.8321,0.0052,0.8921,0.816,0.7866,0.6513,0.8972,0.9006,0.5056,2017-05-29,2.03,5.08,8.29,0.88,0.1,4.12,4.42,0.07,0.27,0.66,,2930243
0.8705,0.8273,0.0052,0.8921,0.817,0.7828,0.6495,0.8927,0.8961,0.5142,2017-05-30,0.8,1.21,1.5,4.44,2.3,12.01,1.57,0.0,0.0,0.0,,2695536
0.8713,0.8252,0.0052,0.8902,0.82,0.781,0.6504,0.8861,0.8895,0.5223,2017-05-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2866517
0.8689,0.823,0.0052,0.8883,0.821,0.781,0.6495,0.882,0.8853,0.5409,2017-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2915210
0.8681,0.8199,0.0052,0.8864,0.82,0.7791,0.6504,0.8749,0.8781,0.5505,2017-06-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2981992
0.8689,0.8177,0.0052,0.8845,0.819,0.7772,0.644,0.871,0.8742,0.5645,2017-06-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2986251
0.8681,0.8145,0.0052,0.8826,0.82,0.7772,0.644,0.8654,0.8685,0.5806,2017-06-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2978847
0.8673,0.8119,0.0052,0.8807,0.819,0.7735,0.6431,0.8618,0.8649,0.5923,2017-06-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2967978
0.8665,0.8081,0.0052,0.8788,0.818,0.7716,0.6379,0.8583,0.8613,0.6052,2017-06-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2892160
0.8649,0.806,0.0052,0.8769,0.817,0.7697,0.6387,0.8542,0.8572,0.6034,2017-06-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3016112
0.8657,0.8039,0.0052,0.8751,0.818,0.7659,0.6362,0.8501,0.8531,0.6042,2017-06-08,6.75,0.43,13.06,11.49,5.3,11.24,12.47,16.5,13.4,13.0,,3050051
0.8649,0.8002,0.0052,0.8769,0.816,0.7641,0.6338,0.8472,0.8501,0.6193,2017-06-09,19.88,7.29,15.97,3.2,9.9,5.2,4.04,4.71,7.13,4.0,,2674284
0.8689,0.8002,0.0052,0.8732,0.816,0.7622,0.6322,0.8451,0.8479,0.599,2017-06-10,6.0,3.34,2.32,0.64,0.46,2.0,0.19,2.46,1.45,1.82,,2679075
0.8705,0.7991,0.0052,0.8751,0.817,0.7641,0.633,0.843,0.8457,0.5754,2017-06-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2847239
0.8705,0.7954,0.0052,0.8732,0.816,0.7603,0.6306,0.8378,0.8403,0.5501,2017-06-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2894663
0.8697,0.7948,0.0052,0.8713,0.816,0.7584,0.6275,0.8368,0.8393,0.5282,2017-06-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2914820
0.8705,0.7911,0.0052,0.8675,0.815,0.7565,0.6275,0.8329,0.8352,0.5279,2017-06-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2989219
0.8681,0.789,0.0052,0.8656,0.814,0.7547,0.626,0.8319,0.8342,0.5329,2017-06-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2936354
0.8705,0.7869,0.0052,0.8619,0.8129,0.7528,0.6245,0.828,0.8301,0.5197,2017-06-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2941987
0.8705,0.7842,0.0052,0.86,0.8109,0.7492,0.6216,0.8243,0.8263,0.5059,2017-06-17,0.0,0.0,1.58,2.5,0.0,2.71,1.87,12.26,0.0,1.46,,2926628
0.8689,0.7831,0.0052,0.86,0.8099,0.7492,0.6187,0.8198,0.8216,0.4961,2017-06-18,15.0,20.03,11.44,24.34,33.3,11.88,4.43,12.26,14.0,6.06,,2793868
0.8713,0.7815,0.0052,0.8619,0.8079,0.7455,0.6177,0.8172,0.819,0.4834,2017-06-19,1.03,1.08,17.04,16.0,12.08,14.54,12.14,67.94,65.14,14.83,,2700423
0.8729,0.7805,0.0052,0.8638,0.8119,0.7455,0.6148,0.8299,0.8321,0.5165,2017-06-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2795349
0.8729,0.7805,0.0052,0.8656,0.8119,0.7455,0.6157,0.8216,0.8235,0.5668,2017-06-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2930248
0.8737,0.7805,0.0052,0.8694,0.8119,0.7418,0.6138,0.8172,0.819,0.5555,2017-06-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2944347
0.8721,0.7805,0.0052,0.8713,0.8119,0.74,0.6128,0.8138,0.8155,0.5456,2017-06-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3022087
0.8721,0.7794,0.0052,0.8675,0.8119,0.7382,0.6109,0.809,0.8104,0.5295,2017-06-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3134981
0.8729,0.7778,0.0052,0.8656,0.8129,0.7363,0.6073,0.8059,0.8072,0.5023,2017-06-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2637494
0.8729,0.7762,0.0052,0.8638,0.8119,0.7345,0.6027,0.8036,0.8048,0.4754,2017-06-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2588896
0.8729,0.7741,0.0052,0.8638,0.8109,0.7326,0.6011,0.7949,0.7951,0.4469,2017-06-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2805121
0.8737,0.7698,0.0052,0.86,0.8109,0.7308,0.6019,0.7904,0.79,0.4178,2017-06-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2955287
0.8721,0.7645,0.0052,0.8582,0.8109,0.729,0.6002,0.7904,0.79,0.3934,2017-06-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3023253
0.8721,0.7597,0.0052,0.8563,0.8109,0.7253,0.6002,0.78,0.7784,0.3694,2017-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3083750
0.8713,0.7571,0.0052,0.8544,0.8079,0.7216,0.5985,0.7775,0.7756,0.3419,2017-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3072343
0.8713,0.7539,0.0052,0.8507,0.8069,0.718,0.5951,0.7736,0.7713,0.3429,2017-07-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3068898
0.8713,0.7496,0.0052,0.8469,0.8029,0.7161,0.5912,0.7676,0.7645,0.3503,2017-07-03,0.4,1.41,0.34,0.79,0.11,0.0,0.22,0.0,0.32,3.9,,3067288
0.8697,0.7454,0.0052,0.8432,0.7978,0.7125,0.5873,0.7641,0.7606,0.3564,2017-07-04,1.63,8.2,1.53,0.0,1.7,0.0,0.0,0.0,0.0,1.36,,2959233
0.8705,0.7416,0.0052,0.8376,0.7978,0.7088,0.5858,0.7601,0.7561,0.3598,2017-07-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2960563
0.8705,0.7379,0.0052,0.8358,0.7938,0.7033,0.5836,0.7524,0.7477,0.3667,2017-07-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3021031
0.8697,0.7331,0.0052,0.832,0.7918,0.7015,0.5829,0.7461,0.7408,0.3685,2017-07-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3008112
0.8697,0.7283,0.0052,0.8302,0.7898,0.6959,0.5801,0.7401,0.7342,0.3755,2017-07-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3041444
0.8713,0.7241,0.0052,0.8265,0.7888,0.6923,0.5765,0.7343,0.7279,0.3814,2017-07-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3093313
0.8697,0.7198,0.0052,0.8246,0.7888,0.6904,0.5756,0.729,0.722,0.3848,2017-07-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3112731
0.8689,0.7182,0.0052,0.8209,0.7848,0.6868,0.5708,0.7253,0.718,0.3881,2017-07-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3153088
0.8697,0.714,0.0052,0.8191,0.7839,0.6813,0.5708,0.7211,0.7133,0.3921,2017-07-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3124150
0.8681,0.7097,0.0052,0.8154,0.7829,0.6794,0.5681,0.7142,0.7064,0.3947,2017-07-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3129227
0.8681,0.706,0.0052,0.8117,0.7839,0.6794,0.5673,0.7042,0.6965,0.3976,2017-07-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3002508
0.8665,0.7017,0.0052,0.808,0.7839,0.6739,0.5637,0.6986,0.6908,0.3956,2017-07-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3019519
0.8641,0.6985,0.0052,0.8062,0.7839,0.6684,0.5603,0.6923,0.6845,0.3978,2017-07-16,0.0,0.64,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2917737
0.8617,0.6943,0.0052,0.8025,0.7839,0.6629,0.5578,0.6856,0.6779,0.404,2017-07-17,1.1,1.17,6.43,9.24,3.2,5.6,15.99,14.4,0.0,14.21,,2854302
0.8602,0.69,0.0052,0.8007,0.7858,0.6629,0.5545,0.6816,0.6739,0.4012,2017-07-18,10.25,19.12,55.68,20.1,19.0,24.12,45.84,48.2,45.2,57.15,,2749352
0.8633,0.6858,0.0052,0.8191,0.7988,0.6776,0.5545,0.6906,0.6828,0.6546,2017-07-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2828453
0.8609,0.6815,0.0052,0.8191,0.7988,0.6776,0.5554,0.6848,0.677,0.6447,2017-07-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2912074
0.8594,0.6778,0.0052,0.8191,0.7978,0.6739,0.5521,0.6864,0.6787,0.6265,2017-07-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3000573
0.8578,0.6762,0.0052,0.8172,0.7968,0.6739,0.5529,0.6848,0.677,0.6089,2017-07-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3003425
0.8562,0.6741,0.0052,0.8154,0.7958,0.6703,0.5499,0.6793,0.6716,0.5738,2017-07-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3024605
0.8546,0.6698,0.0052,0.8117,0.7958,0.6684,0.5476,0.6686,0.6607,0.5406,2017-07-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3083878
0.8522,0.6645,0.0052,0.8098,0.7948,0.6684,0.5461,0.6647,0.6567,0.5008,2017-07-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3102698
0.8499,0.6592,0.0052,0.8062,0.7938,0.6666,0.544,0.661,0.653,0.4755,2017-07-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3154150
0.8475,0.6533,0.0052,0.8043,0.7928,0.6629,0.5419,0.6546,0.6465,0.4469,2017-07-27,11.45,9.84,11.0,15.76,62.5,11.2,22.96,9.35,9.0,15.25,,3025517
0.8451,0.6459,0.0052,0.8025,0.7918,0.6648,0.5412,0.6512,0.643,0.4525,2017-07-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2795291
0.8428,0.6464,0.0052,0.8007,0.7968,0.6629,0.5391,0.6477,0.6395,0.4529,2017-07-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2879595
0.8388,0.6411,0.0052,0.7988,0.7948,0.6611,0.5384,0.643,0.6346,0.4299,2017-07-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3009462
0.8372,0.6389,0.0052,0.7951,0.7938,0.6574,0.5357,0.6391,0.6306,0.4532,2017-07-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3002611
0.8302,0.6352,0.0052,0.7897,0.7898,0.6538,0.532,0.6347,0.6262,0.4516,2017-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2981825
0.8271,0.6331,0.0052,0.7878,0.7878,0.6501,0.5293,0.6297,0.6216,0.4506,2017-08-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2957127
0.8247,0.63,0.0052,0.786,0.7858,0.6464,0.525,0.624,0.6168,0.4506,2017-08-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3070008
0.8208,0.6267,0.0052,0.7824,0.7839,0.6446,0.5224,0.6195,0.6131,0.4488,2017-08-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3088532
0.8177,0.6245,0.0052,0.7805,0.7819,0.6409,0.5191,0.6151,0.6094,0.4465,2017-08-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3068812
0.813,0.6212,0.0052,0.7787,0.7799,0.6391,0.5191,0.6092,0.6045,0.447,2017-08-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3117005
0.8107,0.6186,0.0052,0.7751,0.7789,0.6354,0.516,0.6052,0.6012,0.4471,2017-08-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3114536
0.8061,0.6168,0.0052,0.7696,0.7759,0.6336,0.5128,0.6052,0.6012,0.4489,2017-08-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3037530
0.8022,0.6164,0.0052,0.766,0.7719,0.6317,0.5099,0.6044,0.6005,0.4487,2017-08-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2903615
0.7984,0.6124,0.0052,0.7605,0.7699,0.6262,0.5084,0.6044,0.6005,0.4478,2017-08-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3047623
0.7945,0.6101,0.0052,0.7569,0.766,0.6244,0.5062,0.6052,0.6012,0.446,2017-08-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2981887
0.7907,0.6079,0.0052,0.7515,0.764,0.6171,0.5055,0.6052,0.6012,0.4459,2017-08-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3057681
0.7891,0.6057,0.0052,0.7497,0.7611,0.6152,0.5055,0.6037,0.5999,0.445,2017-08-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,,3083258
